legacy_allocation_key,legacy_application_id,legacy_payment_id,legacy_student_id,legacy_charge_key,amount,allocation_mode,legacy_period,source
BACKFILL:BACKFILL-A-0110-20260415-INS-ABR|b7f24e9c-6a1d-4b5a-9b34-c72abe5f4c40|ENROLLMENT_FEE|25-26|1,BACKFILL:BACKFILL-A-0110-20260415-INS-ABR,BACKFILL-A-0110-20260415-INS-ABR,b7f24e9c-6a1d-4b5a-9b34-c72abe5f4c40,b7f24e9c-6a1d-4b5a-9b34-c72abe5f4c40|ENROLLMENT_FEE|25-26,1000.00,MANUAL,BACKFILL,MANUAL_HISTORICAL_BACKFILL
2bcdc74d-b11a-4aeb-ad47-934b6f010749|61ed3b0d-3542-46bc-a02d-4f73b36cffd3|TUITION|2026-01|1,2bcdc74d-b11a-4aeb-ad47-934b6f010749,23f74bb2-99c6-4afa-be52-f2861f3925eb,61ed3b0d-3542-46bc-a02d-4f73b36cffd3,61ed3b0d-3542-46bc-a02d-4f73b36cffd3|TUITION|2026-01,1100.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
7b73e9c9-8332-4c1b-be17-773360e8e49e|e5a7742b-06e9-4add-a1c7-4049a93b2b75|TUITION|2026-01|1,7b73e9c9-8332-4c1b-be17-773360e8e49e,476357e3-cf21-48b6-a209-79f8314ce7de,e5a7742b-06e9-4add-a1c7-4049a93b2b75,e5a7742b-06e9-4add-a1c7-4049a93b2b75|TUITION|2026-01,1100.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
c8e6ff6c-cc76-4abf-a654-84f71426ab00|5cb7777e-5664-4929-b875-cddff5a7c18c|TUITION|2026-01|1,c8e6ff6c-cc76-4abf-a654-84f71426ab00,a9f44f91-3afc-4da8-b76a-56f72d500f7c,5cb7777e-5664-4929-b875-cddff5a7c18c,5cb7777e-5664-4929-b875-cddff5a7c18c|TUITION|2026-01,1500.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
c7b3485f-349f-4fe3-ba71-3d1c23513f58|df9c3a2b-804a-47bc-9b11-eb45575dad16|TUITION|2026-01|1,c7b3485f-349f-4fe3-ba71-3d1c23513f58,3c94f015-2a2a-446d-be51-7e7c477f5886,df9c3a2b-804a-47bc-9b11-eb45575dad16,df9c3a2b-804a-47bc-9b11-eb45575dad16|TUITION|2026-01,1200.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
4d841ca5-6342-4551-8e19-9b35b211cca8|edd2b7ac-5bca-4650-8c2e-75f65e70849f|TUITION|2026-01|1,4d841ca5-6342-4551-8e19-9b35b211cca8,85d522b6-c2d1-47d5-86e0-03759f984d1f,edd2b7ac-5bca-4650-8c2e-75f65e70849f,edd2b7ac-5bca-4650-8c2e-75f65e70849f|TUITION|2026-01,1200.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
b35e9167-fdb1-43b8-9b69-d697543d0848|7babc8a8-10d3-41e2-bb40-868a18dc2300|TUITION|2025-11|1,b35e9167-fdb1-43b8-9b69-d697543d0848,b6f228e6-ce1b-4534-a4bb-6c663a0b9770,7babc8a8-10d3-41e2-bb40-868a18dc2300,7babc8a8-10d3-41e2-bb40-868a18dc2300|TUITION|2025-11,800.00,MANUAL,NOV,LEGACY_PAYMENT_APPLICATION
f5248492-11ad-4d6f-90fe-b4f007b912ec|7babc8a8-10d3-41e2-bb40-868a18dc2300|TUITION|2025-10|1,f5248492-11ad-4d6f-90fe-b4f007b912ec,b6f228e6-ce1b-4534-a4bb-6c663a0b9770,7babc8a8-10d3-41e2-bb40-868a18dc2300,7babc8a8-10d3-41e2-bb40-868a18dc2300|TUITION|2025-10,1200.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
4f2270da-f848-4854-83b8-6096097a517b|ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd|TUITION|2025-12|1,4f2270da-f848-4854-83b8-6096097a517b,76b1e469-d4d2-4c70-9de4-47d0e6fb6724,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd|TUITION|2025-12,1300.00,MANUAL,DIC/JUL,LEGACY_PAYMENT_APPLICATION
81c1d748-4a62-402f-a904-e033e3515d5c|ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd|TUITION|2025-11|1,81c1d748-4a62-402f-a904-e033e3515d5c,76b1e469-d4d2-4c70-9de4-47d0e6fb6724,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd|TUITION|2025-11,1300.00,MANUAL,NOV,LEGACY_PAYMENT_APPLICATION
77552c47-55f4-4cef-9fd1-301f55afd616|fa437269-6375-40e4-87dc-f133c454a67b|TUITION|2026-01|1,77552c47-55f4-4cef-9fd1-301f55afd616,227ab86f-4b01-425b-95c1-318b0d2f2c63,fa437269-6375-40e4-87dc-f133c454a67b,fa437269-6375-40e4-87dc-f133c454a67b|TUITION|2026-01,900.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
c0098bfe-de66-46b7-9de4-b28a107d0b27|2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2026-01|1,c0098bfe-de66-46b7-9de4-b28a107d0b27,4f427f99-79be-4e88-bac2-7d2656cba471,2a0d752a-79d5-4658-bf0d-64b137383ac6,2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2026-01,900.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
157a6361-ba3b-4f08-ae7f-37ab4b4705c3|69450844-df68-4eb9-a465-967c31417074|TUITION|2026-01|1,157a6361-ba3b-4f08-ae7f-37ab4b4705c3,d0026d67-1665-4147-8658-1c3356f87ad4,69450844-df68-4eb9-a465-967c31417074,69450844-df68-4eb9-a465-967c31417074|TUITION|2026-01,1600.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
bcc6545f-1446-47c9-85ce-06787412cabb|69450844-df68-4eb9-a465-967c31417074|TUITION|2025-12|1,bcc6545f-1446-47c9-85ce-06787412cabb,d0026d67-1665-4147-8658-1c3356f87ad4,69450844-df68-4eb9-a465-967c31417074,69450844-df68-4eb9-a465-967c31417074|TUITION|2025-12,1600.00,MANUAL,DIC/JUL,LEGACY_PAYMENT_APPLICATION
bcc6545f-1446-47c9-85ce-06787412cabb|69450844-df68-4eb9-a465-967c31417074|TUITION|2026-07|2,bcc6545f-1446-47c9-85ce-06787412cabb,d0026d67-1665-4147-8658-1c3356f87ad4,69450844-df68-4eb9-a465-967c31417074,69450844-df68-4eb9-a465-967c31417074|TUITION|2026-07,1600.00,MANUAL,DIC/JUL,LEGACY_PAYMENT_APPLICATION
0368546b-cee6-4800-a175-b03fc99a3cdf|f55dbff7-6831-4d96-8262-f103ccf4bd43|TUITION|2026-07|1,0368546b-cee6-4800-a175-b03fc99a3cdf,9d02d2a0-955d-4d28-8025-44e51be15400,f55dbff7-6831-4d96-8262-f103ccf4bd43,f55dbff7-6831-4d96-8262-f103ccf4bd43|TUITION|2026-07,1200.00,MANUAL,DIC/JUL,LEGACY_PAYMENT_APPLICATION
862e8567-6af4-4163-aa4e-b267311206e2|d8b23e94-04f7-4eed-9748-9c90f9758257|TUITION|2026-07|1,862e8567-6af4-4163-aa4e-b267311206e2,9c99cc22-4220-4a23-a8c6-91c54635fefe,d8b23e94-04f7-4eed-9748-9c90f9758257,d8b23e94-04f7-4eed-9748-9c90f9758257|TUITION|2026-07,1200.00,MANUAL,DIC/JUL,LEGACY_PAYMENT_APPLICATION
86320e41-3255-4622-a12c-a3ebb048faa3|18f8e872-a787-4eef-953c-1c326065039e|TUITION|2026-01|1,86320e41-3255-4622-a12c-a3ebb048faa3,797f3b6f-3697-4615-8270-204079bd9cb2,18f8e872-a787-4eef-953c-1c326065039e,18f8e872-a787-4eef-953c-1c326065039e|TUITION|2026-01,1000.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
8d3c031c-172a-4386-802f-b54347520608|6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb|TUITION|2026-01|1,8d3c031c-172a-4386-802f-b54347520608,9ac61f29-189c-48be-a4e9-66f9c263cee3,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb|TUITION|2026-01,1600.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
9e17b668-3a72-493a-8040-2b631755afc6|58f5f801-a774-4b45-8960-aec7b7127187|TUITION|2025-12|1,9e17b668-3a72-493a-8040-2b631755afc6,9d1f88d0-7ba3-476a-ba54-28327a88572c,58f5f801-a774-4b45-8960-aec7b7127187,58f5f801-a774-4b45-8960-aec7b7127187|TUITION|2025-12,1600.00,MANUAL,DIC/JUL,LEGACY_PAYMENT_APPLICATION
298f02fc-e359-40b2-8a17-e46ba27f12d1|e2808836-b027-41af-8918-de113abd6e4a|TUITION|2026-07|1,298f02fc-e359-40b2-8a17-e46ba27f12d1,e9c4893a-6337-4083-81f4-e60f9ae37d61,e2808836-b027-41af-8918-de113abd6e4a,e2808836-b027-41af-8918-de113abd6e4a|TUITION|2026-07,300.00,MANUAL,DIC/JUL,LEGACY_PAYMENT_APPLICATION
ef0c7914-fd35-4eb9-8768-355e78e579e2|e2808836-b027-41af-8918-de113abd6e4a|TUITION|2026-01|1,ef0c7914-fd35-4eb9-8768-355e78e579e2,e9c4893a-6337-4083-81f4-e60f9ae37d61,e2808836-b027-41af-8918-de113abd6e4a,e2808836-b027-41af-8918-de113abd6e4a|TUITION|2026-01,1300.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
8f08846c-514d-40a1-a21f-13231136e884|f5bb300e-d8ed-4cca-b176-cb11e46338bd|TUITION|2026-01|1,8f08846c-514d-40a1-a21f-13231136e884,80506a38-e739-46d9-bdbf-f2674b537c58,f5bb300e-d8ed-4cca-b176-cb11e46338bd,f5bb300e-d8ed-4cca-b176-cb11e46338bd|TUITION|2026-01,1400.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
efbc9537-2229-4ca0-8b57-26dd92ce391d|a289cbad-dbdb-4e9c-8afd-aeef6bbd7fcb|TUITION|2026-01|1,efbc9537-2229-4ca0-8b57-26dd92ce391d,57837a81-4130-42d4-ac0c-394620e65355,a289cbad-dbdb-4e9c-8afd-aeef6bbd7fcb,a289cbad-dbdb-4e9c-8afd-aeef6bbd7fcb|TUITION|2026-01,1400.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
3e448b29-ba9d-4db3-a358-e80c31336d2e|ea4ba647-d045-4e06-ae83-397c1aa0fb8d|TUITION|2026-01|1,3e448b29-ba9d-4db3-a358-e80c31336d2e,dcc57b24-b9fc-421f-ab19-8d4657a735d5,ea4ba647-d045-4e06-ae83-397c1aa0fb8d,ea4ba647-d045-4e06-ae83-397c1aa0fb8d|TUITION|2026-01,1500.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
23df1d96-5c06-48c7-8fbe-a7f35b1150d4|fdee6234-bf6d-4d45-bbd4-731a1c453987|TUITION|2026-02|1,23df1d96-5c06-48c7-8fbe-a7f35b1150d4,cde5829e-4404-4aa9-80fd-3826349cdce6,fdee6234-bf6d-4d45-bbd4-731a1c453987,fdee6234-bf6d-4d45-bbd4-731a1c453987|TUITION|2026-02,950.00,MANUAL,FEB,LEGACY_PAYMENT_APPLICATION
eea1aa5b-0676-42c5-87a6-9801017360e7|2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2026-01|1,eea1aa5b-0676-42c5-87a6-9801017360e7,b20d2700-3577-41ca-828e-7a259a119bf4,2fe35f28-fbab-491d-91b2-3d939e6b55bd,2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2026-01,1500.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
43ff19f3-5e5a-4635-be6c-ee67f69dce2b|2645afb7-c140-490c-b8db-c0dd4fbf6e11|TUITION|2026-01|1,43ff19f3-5e5a-4635-be6c-ee67f69dce2b,aa0feeca-f732-4beb-a9bc-c0f5e6e9b9a0,2645afb7-c140-490c-b8db-c0dd4fbf6e11,2645afb7-c140-490c-b8db-c0dd4fbf6e11|TUITION|2026-01,1500.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
5a5f37e4-3f20-4fca-8281-31b3387d45c1|2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2026-01|1,5a5f37e4-3f20-4fca-8281-31b3387d45c1,cf7ccfd7-d831-45ea-ae60-78eb33503b1c,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2026-01,1500.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
